logFC	AveExpr	t	P.Value	adj.P.Val	B
7374	-0.628681783530752	8.1134218997533	-2.10803853298099	0.0438754724963057	0.0843152406526581	-4.78533880892104
9754	0.49639427730626	11.761796831151	2.10767851645294	0.0439090600818796	0.0843703069760224	-4.78601107636327
256394	-0.7839203582609	11.745668778551	-2.10758218233722	0.0439180514056794	0.0843781050538185	-4.78619094915819
4354	-0.77577754384744	8.19941307122588	-2.1073810413433	0.0439368301316442	0.0843982418014802	-4.78656649556893
728489	0.971455097268421	9.36667884172735	2.10736422273336	0.0439384006572453	0.0843982418014802	-4.78659789608237
51651	-0.677834500323778	7.00684446406387	-2.10730684977915	0.043943758532056	0.0843990556580752	-4.78670501058862
3196	1.37160091745956	6.20902549480351	2.1068144270616	0.0439897681800351	0.0844779369843382	-4.78762426950202
254187	0.688609193785259	5.62428497394265	2.1061853377664	0.0440486095793895	0.0845814399253994	-4.78879843083429
55646	0.575912789217055	8.96425837524295	2.10578639855127	0.0440859602894896	0.0846436581829296	-4.78954289690975
284996	0.542675383921456	7.48440419838196	2.10484687538358	0.0441740344002634	0.084803238879518	-4.79129574787164
768211	-0.616537079046039	7.11271247407333	-2.10460302421156	0.0441969193785928	0.0848376507654394	-4.79175060319896
4637	0.470645844114303	14.259186027926	2.10434967827351	0.0442207065782497	0.0848737865822443	-4.79222312837461
10148	1.07578386939639	8.08094499241177	2.10390343549644	0.0442626329410133	0.0849447252839708	-4.79305533184965
6843	-0.471181173087425	7.90855544196589	-2.10382122088414	0.0442703611964355	0.0849500256074748	-4.79320864080879
22996	0.915393749260025	5.8787606115379	2.1036008323957	0.0442910838473601	0.0849746673012767	-4.79361958669006
139322	-0.97416467757812	9.97189198642083	-2.10357898608821	0.0442931384775319	0.0849746673012767	-4.7936603205455
10560	-0.81617555894094	6.6988063550641	-2.10334854575542	0.044314816389337	0.0850067213569148	-4.79408997266637
219428	0.637325262154032	5.81919834522303	2.10267190041239	0.0443785240338913	0.0851193825521092	-4.79535136793979
4836	0.682732287402668	8.15340321327493	2.10233781238366	0.0444100091430445	0.08516862738658	-4.79597406213065
81491	1.49853182042166	6.69583214500274	2.10229381472039	0.0444141570469625	0.08516862738658	-4.79605606234717
56158	0.695953273929384	5.61295782025423	2.10216640412169	0.0444261706922998	0.0851821151991692	-4.79629351554132
7205	-1.01222309291935	10.7210521609093	-2.10207686938287	0.0444346147196943	0.0851887564201268	-4.79646037378458
5032	-0.557889329250601	10.9813922837201	-2.10191257619686	0.0444501129290258	0.0852089187101856	-4.79676653946004
22911	1.20137287901878	6.18418868675842	2.10157270919598	0.0444821887177948	0.0852608514139266	-4.79739983715936
5456	1.16718626308396	6.59476563219961	2.10146711890381	0.0444921582471779	0.0852704052457119	-4.79759657562898
8036	-0.570650438325693	6.32454321460906	-2.1008091976935	0.0445543219747475	0.0853799772998047	-4.79882226820469
6429	1.19980756567218	10.3122304616722	2.10032192666485	0.0446004115113455	0.0854587250925916	-4.79972986256848
7040	0.96674363743798	6.04199072807309	2.09982489986304	0.044647467429203	0.0855393067177999	-4.80065546962477
9254	0.711455783699303	6.10785654559155	2.09938178691324	0.0446894562268915	0.0856101633733878	-4.80148053858418
669	0.520478679257137	6.61180815858074	2.09909802609978	0.0447163634383393	0.0856521160820598	-4.80200882966964
7803	-0.657720878088771	6.997366984269	-2.0986621436911	0.0447577233788024	0.0857217398269416	-4.80282023113985
377007	0.586984053740795	5.21153811979593	2.0985199698125	0.0447712212949196	0.0857379915192117	-4.80308486325081
51700	0.8078650660327	6.48908680227524	2.09839911303463	0.0447826982178805	0.0857503697544886	-4.80330980695615
90529	-0.657087378878636	6.15842761758136	-2.09820602286305	0.0448010400611229	0.0857758887671263	-4.80366917483066
50619	0.677900991948169	9.54982227841744	2.09794269497219	0.0448260646101024	0.0858141953168217	-4.80415922597658
1368	-0.571576548514956	7.95643087496992	-2.09783503546213	0.0448362992707229	0.085815694163565	-4.8043595665318
55352	0.702669121950605	7.86170252609241	2.09782891116525	0.0448368815398878	0.085815694163565	-4.80437096283769
56656	0.791860862203169	5.81544742399628	2.0976742911401	0.0448515843044279	0.0858342301999596	-4.80465867712981
9196	0.48708822522761	5.40037873111181	2.09738390583782	0.0448792085091432	0.0858774875879733	-4.80519897921318
494335	-0.69582577418165	5.86168750519008	-2.09718099259997	0.0448985205041666	0.0859048314567975	-4.80557649493682
55749	-0.605511932389621	6.17408192986043	-2.09653592401458	0.0449599630494778	0.0860112961099945	-4.80677645374592
6490	0.796445056860252	10.8162907280642	2.09649124405177	0.0449642215618574	0.0860112961099945	-4.80685955756837
9722	0.96721710894645	10.2213313837635	2.09613645507205	0.0449980497271496	0.0860663804744375	-4.80751941186865
57144	0.412769856582246	5.154949527548	2.09596511839983	0.0450143943001273	0.0860880159328798	-4.80783804313301
3597	0.787337779986991	10.8991629007211	2.09551434271677	0.0450574209825274	0.0861606691901768	-4.80867625032642
10097	-0.778313637898048	10.1230718416234	-2.09542230595698	0.0450662104061527	0.0861678436169508	-4.80884737438453
79594	0.851208229735544	9.05376251903019	2.09503798412986	0.0451029292230565	0.0862284122454881	-4.80956188498651
6143	-0.606933711239655	12.5871987542674	-2.09488735104842	0.0451173282266591	0.0862463007730223	-4.80984190779903
5269	0.692348588089432	9.6314503898314	2.09438649164023	0.0451652346720127	0.0863282309827664	-4.81077288589637
6530	0.513135290762048	5.7030602874065	2.09425966506923	0.0451773726017733	0.0863417830562382	-4.8110086003689
27436	-0.873633114867304	7.30076615080777	-2.0941743874905	0.0451855357150095	0.0863477363875811	-4.81116708777632
440163	0.803868497480881	6.54746044564385	2.09408228599801	0.0451943535108637	0.0863549393211934	-4.81133825204342
10984	0.748898541687706	5.9265610776966	2.09395446662762	0.0452065934658989	0.0863686787930527	-4.81157578639081
26148	-1.36349364013295	9.7451928523537	-2.093451246978	0.0452548102604166	0.0864511424507958	-4.81251084627561
123346	0.666891676049391	5.66302623401338	2.09334799868619	0.0452647088002008	0.0864603957596242	-4.81270267721638
53826	0.974497032809369	7.49427771024977	2.09262543949605	0.0453340352115746	0.0865831478666798	-4.81404496760872
84947	0.533989204059601	7.320742101952	2.09240335365747	0.0453553623003047	0.0866142092382173	-4.81445746588783
7637	0.786583271203786	7.94776652816342	2.09200518319094	0.0453936212292022	0.0866687011383206	-4.81519694033876
284123	0.816066274630462	5.7879160985926	2.09200092432251	0.0453940306049818	0.0866687011383206	-4.81520484926926
8260	1.05161919186952	11.3468736941311	2.09193638122982	0.0454002350902578	0.0866708729038905	-4.81532470755894
120775	0.898542590297192	5.7335363763708	2.09185615226142	0.0454079484972864	0.0866759244555388	-4.81547369117299
11234	0.547015009963483	9.25220544757545	2.09160915644326	0.0454317025719887	0.0867115903251357	-4.81593233126396
10201	-0.594324508629046	6.40920469405131	-2.09151526642754	0.0454407350510668	0.0867191535254377	-4.81610666277795
163154	1.47108635698911	7.8208595568373	2.09081949735469	0.0455077196166057	0.0868372985321331	-4.81739836242689
8542	-0.676436323419292	6.47724737257754	-2.09037901698948	0.0455501717463526	0.0869086098964151	-4.81821595419814
440757	1.24610524196004	6.21662193654772	2.08991011472646	0.0455954016855252	0.08698520475473	-4.81908616217107
50652	1.57230115048518	6.5893289553346	2.08978557749936	0.0456074211401563	0.0869888703682808	-4.81931725939667
25915	0.593111845395213	7.46253539927867	2.0897848198834	0.0456074942685029	0.0869888703682808	-4.81931866523414
339535	0.484783320697644	5.29394130216946	2.08967064399847	0.0456185162042568	0.0870001917352896	-4.81953052653284
116151	-0.78407162100534	8.01910143889137	-2.08961306091469	0.0456240758665822	0.0870010945036666	-4.81963737273275
406931	1.24580000525437	5.55598895596556	2.08948408141241	0.0456365310529882	0.0870151447621628	-4.81987668813308
54919	-0.465349448017095	5.15625597861778	-2.08932199629672	0.0456521874309468	0.0870276256757655	-4.82017741408782
7691	0.587927143142193	6.47716833876806	2.08931097108108	0.0456532525687602	0.0870276256757655	-4.8201978691913
6556	1.10100301068212	7.97424184341812	2.08841084776541	0.0457402871933565	0.0871838213107158	-4.82186760270864
57404	-0.741413976083465	6.20300975052514	-2.08779867652905	0.0457995632195721	0.0872800391530419	-4.82300288216403
80274	-0.606152193162615	5.80160917146004	-2.08778413269903	0.0458009723143937	0.0872800391530419	-4.82302985091605
9616	-0.486706190733145	12.6947750357547	-2.08763409359012	0.0458155112610316	0.0872980193962287	-4.82330806171337
8520	-0.984893625534102	9.1783057458913	-2.08703215230679	0.0458738811516853	0.0873995029070591	-4.82442406702114
2529	0.923952461270808	6.61752456912486	2.08678947905189	0.0458974316767818	0.0874346329024782	-4.82487391894801
8778	0.630063274948257	6.40175677595777	2.08594962719998	0.0459790188995607	0.0875803027034504	-4.82643048553034
81469	0.846454762469478	6.13111741725731	2.08538973243834	0.0460334811565813	0.0876742784971967	-4.82746792914566
25822	0.843628065582619	6.38119273579515	2.08464381609139	0.0461061270031889	0.0878028615441491	-4.82884973943937
10160	0.433180878689407	7.40378540529934	2.08438076831322	0.046131769824577	0.0878419150450171	-4.82933694898803
4543	0.925797020402499	5.86209970084438	2.08389222196903	0.046179428581348	0.0879228768793363	-4.83024170074094
81309	0.696263490500827	6.27450857718887	2.08339395818682	0.0462280802403397	0.0880057109082928	-4.83116428806099
7367	-0.919660431407265	7.76952622983978	-2.08255681540779	0.0463099231322615	0.0881517065632465	-4.83271398035081
128872	0.456238099598261	5.18103425770347	2.08243676020797	0.0463216707974053	0.0881642571480603	-4.83293618523919
285987	1.37538766100263	6.89018555655826	2.0823267529047	0.0463324375723156	0.0881749382147817	-4.83313978465597
2802	0.472596303262153	10.4004930978283	2.08216874492747	0.0463479062106566	0.0881945639930227	-4.83343220897852
57541	1.02509778937517	8.0499936149639	2.08194361829442	0.0463699535251243	0.0882267024524194	-4.83384882119457
119391	1.15120717741744	11.3408611064282	2.08183762489508	0.0463803369884463	0.0882366437757062	-4.83404495776261
29800	0.70007768396964	10.3605363267391	2.08148601444844	0.0464147966638571	0.0882923817766098	-4.83469554636379
598	-0.521039827948876	8.13089267300606	-2.08133941754695	0.0464291706320278	0.0883099036651658	-4.83496677234031
9480	-1.36230386120477	10.2994160151359	-2.08124257969423	0.0464386678404256	0.0883164747256921	-4.83514592900897
142891	0.714047686946159	7.36354102140111	2.08119890446576	0.0464429517777025	0.0883164747256921	-4.83522672917248
4809	-0.596156292181661	9.59780352847288	-2.08105229577821	0.0464573346276569	0.0883340049806659	-4.83549794945859
79269	0.765864955677232	10.3871005920998	2.08077793080315	0.0464842614420026	0.0883753797894248	-4.83600547610706
54863	-1.36586187318614	8.33450849283533	-2.08071283758195	0.0464906518707072	0.088377706184535	-4.83612587982828
66035	-0.453757704870763	6.33060047760036	-2.08058977071023	0.0465027359019987	0.0883908542731067	-4.83635351054953
90075	-0.545324275133091	7.08148807575244	-2.08038279566376	0.0465230652176484	0.0884139758883567	-4.83673631976448
6443	-0.701485966049932	6.08649778585908	-2.08034861400736	0.046526423334812	0.0884139758883567	-4.83679953750906
3167	0.688729697546388	6.38651610889674	2.08030806831599	0.0465304069539309	0.0884139758883567	-4.8368745243175
5798	0.697166805367902	5.54338488179395	2.08013079446326	0.0465478276806903	0.0884284970898748	-4.83720236898909
10980	1.41915823598491	9.18608281038318	2.08012508703548	0.0465483886464328	0.0884284970898748	-4.83721292378477
53	0.556784550557984	9.72815888391074	2.07971558289581	0.04658865319914	0.0884951596858734	-4.83797016777511
374882	0.426693175738032	14.3590697988428	2.07947187950873	0.0466126300118057	0.0885296975290531	-4.83842076546769
773	0.92911853036896	6.05780871901229	2.07942557306439	0.0466171871174617	0.0885296975290531	-4.83850637981844
51449	0.696843102940329	10.7194086317652	2.0788875040125	0.0466701684654601	0.0886204742008986	-4.83950109391393
1475	0.759190842487357	6.82098896784649	2.07882281154983	0.046676542045043	0.0886227385592696	-4.83962067641911
574036	0.771366754412913	5.38869561714087	2.07873357920433	0.0466853345887422	0.0886295946881726	-4.83978561583341
91544	0.515643284172766	7.20209802565217	2.07850208480195	0.0467081518198434	0.0886630714547132	-4.84021349189878
1102	-0.592140522072521	5.5862224852694	-2.07820224204486	0.046737720485245	0.0887093551819924	-4.84076764559614
9274	-0.653922469200745	6.29366019808872	-2.07805508778917	0.0467522380054255	0.0887270643606794	-4.84103958688177
84852	0.741719413217325	9.30231828296828	2.07768541970729	0.0467887252740816	0.0887864594867058	-4.84172267156491
2218	0.567997776570627	9.64962629794143	2.07758570393936	0.0467985718161817	0.0887867212283067	-4.84190691428836
2821	-0.431921049368661	12.3407601704336	-2.07757889151791	0.0467992445831285	0.0887867212283067	-4.84191950121855
26762	0.968868598541083	6.16924992206442	2.07718063582784	0.0468385895809745	0.0888515110105987	-4.84265528321258
6832	1.03752650627977	7.90070974531187	2.07708935604785	0.0468476115382764	0.088858770831916	-4.84282390904256
84570	0.588694855283746	5.71919893947717	2.07700400909192	0.0468560484963223	0.0888649195619906	-4.84298156992933
91074	0.637720327433027	5.22421920512762	2.07687285607707	0.0468690162269402	0.0888796588206	-4.84322383876532
8813	-0.645601586209301	8.43995512774989	-2.07667918542734	0.046888171189506	0.0889061266152865	-4.84358157101473
3430	0.629848881822424	11.6711414175665	2.07627559479828	0.0469281105303679	0.0889719940835671	-4.84432697103182
9975	-0.681694176898428	5.93331430073486	-2.07582361459427	0.0469728742641487	0.0890469926064793	-4.84516161620049
1801	-1.49377624924948	7.49399273354132	-2.07509568325811	0.0470450474499411	0.0891739291479657	-4.84650556284987
1728	1.30270348887447	10.0283412493658	2.07473254497597	0.0470810887050122	0.0892323570414664	-4.84717587886777
79098	1.06586970694625	7.29553033116525	2.07457619340744	0.04709661403116	0.089251892643806	-4.84746446122283
728643	0.605596238486926	5.89802941302955	2.07403526498235	0.0471503618673171	0.08934385064146	-4.8484627440221
54360	0.646099424143447	5.32675356627152	2.07357580261001	0.0471960577030546	0.0894144585144047	-4.84931053072524
9818	-1.11762141565131	6.33984753554579	-2.07355548525437	0.0471980792707723	0.0894144585144047	-4.84934801652919
113115	0.960118176718153	7.7019268496306	2.0732522211456	0.0472282630255373	0.0894617318994258	-4.84990751087311
23518	-0.492643211399233	6.23230405156498	-2.0731563611076	0.0472378074902958	0.089469903346419	-4.85008435127387
3678	0.663697140406985	11.6453306278308	2.07273276169321	0.0472800043201796	0.0895363818861465	-4.8508657256421
131450	-0.712269868018704	7.81634021913362	-2.07269893422564	0.0472833754795417	0.0895363818861465	-4.85092811894739
93661	1.15446229261625	7.37364638749064	2.07207153204439	0.047345939365985	0.0896449294725674	-4.85208519921131
165257	1.20764310506209	6.96726547251332	2.0719694375575	0.0473561270499467	0.0896493032319673	-4.85227346153918
563	0.824945079156999	10.9506551439454	2.07194333954252	0.0473587315991848	0.0896493032319673	-4.85232158520581
339501	1.20574174939712	5.8003177705081	2.07171298529455	0.0473817261639505	0.0896829064993221	-4.85274632959603
731	0.666083823932381	14.0056464945038	2.07059599424069	0.0474933673278747	0.0898842717573906	-4.85480542762346
9440	-0.522639131693723	5.58488151069421	-2.07052394301536	0.0475005766990135	0.0898879703990071	-4.85493822111556
284992	0.720766512640551	7.49680795655495	2.07033236449759	0.0475197505587756	0.089913913175859	-4.85529129195145
1108	0.821242606350157	9.25982554433165	2.07028193236852	0.0475247991244046	0.089913913175859	-4.85538423215642
284371	0.485009412478922	11.4293546664168	2.07019235674154	0.0475337673646566	0.0899209346131887	-4.85554930489347
55005	-0.627854635605321	6.53009153165739	-2.07012125968222	0.0475408866115204	0.0899244570927851	-4.85568032100558
112936	-0.583066242792048	9.09455595595597	-2.07005425701266	0.0475475967335703	0.0899272050119106	-4.85580378902885
23620	0.902205925927861	5.65726766519289	2.06976534632474	0.0475765398960199	0.0899628717051372	-4.85633614051034
651	0.743020937313507	6.63372664242148	2.0697610159305	0.0475769738348244	0.0899628717051372	-4.85634411934765
27309	0.696460652720011	6.29335561167087	2.06930422115423	0.0476227678590933	0.090039509697114	-4.85718570364646
407040	1.41390966511788	7.15656127229218	2.06881987867865	0.0476713661583826	0.0901214321550767	-4.85807789131422
199221	-0.696405654291353	6.22651093188055	-2.06863368546068	0.0476900602193724	0.0901468095980069	-4.85842082931084
950	1.21173553910518	10.7833569272626	2.06847666629303	0.0477058302056771	0.0901666547699566	-4.85871001569683
28982	-0.787860464957031	6.22255763369545	-2.06839580967579	0.0477139527191671	0.090172043007552	-4.85885892516746
151531	1.03561491495442	6.7957668546677	2.06826551533377	0.0477270441117088	0.0901868194355699	-4.85909887251616
2525	1.20386405660332	7.4407987707157	2.06750302695936	0.047803719265254	0.0903217295959539	-4.86050283164309
51251	0.7077312863717	6.76141944432689	2.0673233288055	0.0478218054118512	0.0903459224176844	-4.86083365170819
8877	1.13260981533694	6.01833622492879	2.06572440646999	0.0479829994770165	0.0906404424135138	-4.8637762954535
23306	0.640675024114858	6.97980408581251	2.06530984577594	0.0480248714554377	0.0907095214493442	-4.86453897520858
100190939	0.628937747429287	10.5789557547718	2.06456007565001	0.0481006827601264	0.0908426828543626	-4.86591806273019
10586	1.15864823059595	9.19454003657569	2.0639276699926	0.0481647092851582	0.0909535606450243	-4.86708098872533
10555	-0.840939624679386	7.99804223575294	-2.0635847632793	0.0481994576257971	0.0910045310361242	-4.86771144725531
6672	0.500421631080259	8.25793862767114	2.06355631429466	0.0482023414900489	0.0910045310361242	-4.86776374927278
81562	1.20788676890711	9.34871053978422	2.06344422986582	0.0482137049366603	0.0910159389627606	-4.86796980563488
22905	-0.850505947459917	8.52189056178465	-2.06316319221222	0.0482422077709571	0.0910596958642928	-4.86848642976889
120	-0.569735819839056	7.88964157215003	-2.06257462458377	0.0483019485698149	0.0911623998992259	-4.86956820970359
57571	0.731453498946558	6.19095718986637	2.06240968632253	0.0483187018647128	0.0911839580092578	-4.86987132324873
114796	0.878807436747991	6.69566999556053	2.06203179503385	0.0483571048350982	0.0912365451603902	-4.87056572142619
27071	0.381993510754569	14.7984709307456	2.06203050673515	0.0483572358038058	0.0912365451603902	-4.8705680885924
10879	-0.770829020441036	6.13667435992665	-2.06196435358363	0.0483639613680949	0.0912391705306346	-4.87068963929419
90	-0.830768785401762	7.98535585747145	-2.06189607102606	0.0483709042891303	0.0912422053226262	-4.87081509957273
55146	0.469768452982636	7.73434322019977	2.06142869593492	0.0484184503116048	0.0913207941168528	-4.87167375778902
6919	-0.583992762598328	9.16275321178284	-2.06138158867684	0.0484232448196349	0.0913207941168528	-4.8717602949283
2039	-1.04237811277581	10.6499177575044	-2.06109180600563	0.0484527477104646	0.0913663597825485	-4.87229260034176
8820	0.40668031200295	5.19387468951204	2.06089765827169	0.0484725228580214	0.0913779869811699	-4.8726492017913
5532	1.15812888924551	10.1016811313186	2.0608768755152	0.0484746401330008	0.0913779869811699	-4.87268737311181
5408	0.546688724886459	5.04179067234942	2.06087392917922	0.0484749403020833	0.0913779869811699	-4.87269278457184
64979	0.833127479412257	10.4218409057451	2.06075645835798	0.0484869094235414	0.0913904777619478	-4.87290853556831
55308	-0.474873608767268	9.19201850289829	-2.06058555632682	0.0485043273248946	0.0914132347831998	-4.87322240394528
154	0.458479796068071	11.8737288436636	2.0604314163904	0.0485200416196609	0.0914304889202096	-4.87350547155975
130355	0.614946419725947	6.4993399480925	2.0603908998506	0.0485241729563088	0.0914304889202096	-4.87357987485808
64641	0.714154655428243	5.59309013015546	2.06016871438763	0.0485468339965209	0.0914631121831138	-4.87398787001356
79693	-0.526430692032554	6.16852749622408	-2.06008769732213	0.0485550993798188	0.0914686095695816	-4.87413663209322
26284	0.537175733667821	13.5791406873116	2.05994187785424	0.0485699790561838	0.0914865644484115	-4.87440437227796
10110	-0.42658808368437	7.82090635578668	-2.05974324222548	0.0485902546714729	0.0915146780616103	-4.87476906604797
100190940	1.07396334242594	5.68606527274959	2.0595248313731	0.0486125574661739	0.0915466030451288	-4.87517003697989
7490	1.15045201759084	6.23113818425753	2.05913496888129	0.0486523903550061	0.0916115298351365	-4.87588569030103
389336	0.603242376401958	5.47682279348909	2.05840750611928	0.0487267935526871	0.0917415304038208	-4.87722079349101
89887	-0.679987399283892	5.66652728423992	-2.05824938334878	0.0487429792790846	0.091759565692945	-4.87751094802801
6910	0.700523548126614	5.77151786673225	2.05815850006789	0.0487522844024946	0.091759565692945	-4.87767771095495
54840	0.613126434449307	8.59594344910217	2.05815672536296	0.0487524661220394	0.091759565692945	-4.87768096733011
5255	-0.706027857611876	6.35149914458165	-2.05799696879214	0.0487688267254605	0.091780259779844	-4.87797409336752
2977	-0.959697663231331	7.98713940389099	-2.05788624113912	0.0487801691445569	0.0917915064045816	-4.87817724983034
6674	0.590804903037816	7.80478621635615	2.05710080996457	0.0488606919477792	0.0919329156051879	-4.8796180796668
729617	-0.632439634140493	10.0318901220195	-2.05676377867864	0.0488952805632855	0.0919878765986581	-4.88023621999835
51752	-1.15309946049854	9.30664623265379	-2.05610096142871	0.0489633668325552	0.0921058385209344	-4.88145165717402
286380	1.50710567296866	6.68813793577223	2.05576787866107	0.0489976135522249	0.0921594846440337	-4.88206233620477
54455	-0.744253000425263	8.12180993459108	-2.05571880672563	0.0490026607914345	0.0921594846440337	-4.88215229924862
908	-0.549359303571872	6.31705825258778	-2.05457628424785	0.0491203035776201	0.0923705796718549	-4.88424642364667
6586	0.804138209585014	6.70260365663241	2.05428557328331	0.0491502771728331	0.0924090702650182	-4.88477912886306
1506	0.771123893258232	5.88126876069259	2.05420187675068	0.0491589096527984	0.0924090702650182	-4.88493248589203
84940	0.9253784149861	5.85598919019665	2.05412378947163	0.0491669648006052	0.0924090702650182	-4.88507556092018
11011	-0.487185276799324	6.03575622615011	-2.054120979352	0.0491672547021895	0.0924090702650182	-4.88508070967276
81030	0.745175977077433	6.54614619356767	2.05411584692515	0.0491677841848542	0.0924090702650182	-4.88509011338565
83690	1.0187394844256	6.21928357588346	2.05401317539765	0.0491783772681099	0.0924188247825775	-4.88527822610965
8224	0.698810171795574	6.36700859688918	2.05395325006636	0.04918456096566	0.0924202916969806	-4.88538801688633
4649	0.647049642459884	7.65223810055288	2.05367216746836	0.0492135750577423	0.0924646530495037	-4.88590296403857
7753	0.841308962475568	6.7944594161553	2.05342596198426	0.0492390014603046	0.092493613618093	-4.88635397294018
1207	-0.810874303641599	9.00320606928813	-2.05341819379567	0.0492398038939699	0.092493613618093	-4.8863682023619
2122	0.867571924034142	6.07523815344936	2.0532142849435	0.0492608712787681	0.0925230265974885	-4.88674169924563
1111	-0.477758729077299	5.60996622311956	-2.05280539375161	0.0493031409473539	0.0925922514168302	-4.88749057647967
64745	1.16200024349086	6.13651899451715	2.05263207016403	0.0493210681675859	0.0926157504672913	-4.8878079823101
80765	-0.545999854031301	11.789931864135	-2.0522135730811	0.0493643779267206	0.0926869027921577	-4.88857429013151
23390	-0.911102431819599	8.38155047599471	-2.05209101669363	0.0493770674958625	0.0927005531244352	-4.88879868056585
541565	0.784626617663786	8.2482742605271	2.05197275665806	0.0493893149486811	0.0927133705220797	-4.88901519532348
140885	0.631579383965287	8.45254614857015	2.05147205311134	0.0494411994140714	0.0928005833400297	-4.88993179901797
57719	-0.607273092472029	6.02342160139338	-2.05122132896965	0.0494671983125411	0.0928391954285732	-4.89039072021685
55252	-0.596435603411297	6.24301141018868	-2.05095577388401	0.0494947482726317	0.0928715133553744	-4.89087674236756
1973	-0.461231827003475	9.35849892989371	-2.05095067723784	0.0494952771556617	0.0928715133553744	-4.89088606985506
2833	0.607366462700956	5.72867744116758	2.0506084140199	0.0495308055034653	0.0929279837815919	-4.89151241417928
976	-0.876822336984091	7.64401328320548	-2.0505365667938	0.0495382664036758	0.0929317884223376	-4.89164388531138
6525	-0.829018773236484	8.25461788811596	-2.05022957693457	0.0495701566240367	0.0929814156216852	-4.89220559856594
23581	0.677448853058342	5.84381855849796	2.04970215083808	0.0496249881637214	0.0930676382426036	-4.89317050833536
7103	-0.836710418184898	5.60212068925086	-2.04968275621379	0.0496270054610224	0.0930676382426036	-4.89320598669162
79905	1.07014723672944	8.09268312517157	2.04911827813334	0.0496857503682278	0.0931633650171879	-4.89423847063989
23619	0.985051782840704	6.28639552916841	2.0490876120383	0.0496889435283137	0.0931633650171879	-4.89429455579372
23168	1.00954669905842	6.34805543086205	2.04885507686472	0.0497131625502513	0.0931883491359966	-4.89471981859567
3957	-0.728033145277287	6.28184686648857	-2.0488550541677	0.0497131649147015	0.0931883491359966	-4.89471986010247
820	0.928510020054694	8.52089796586728	2.04861597584612	0.0497380762839796	0.0932190777624834	-4.89515705174168
390443	0.955513215026541	6.03145566360934	2.04859313004739	0.0497404573363453	0.0932190777624834	-4.89519882683173
5596	0.55865442612454	6.02960130285233	2.04821222266354	0.0497801713844184	0.093283285662848	-4.89589529084123
26245	1.47358118879762	7.88697839282268	2.04812720732957	0.0497890390465193	0.0932896826476846	-4.89605072264794
164237	-0.663307418677971	6.26207613969036	-2.0479434404193	0.0498082119161837	0.0933153849755008	-4.89638668359215
257000	0.665169985973924	5.38209506380764	2.04753057406261	0.0498513110833489	0.0933859025386795	-4.89714140039275
84164	0.421562259712738	13.0214873411517	2.04741014111448	0.0498638892924487	0.0933992363499053	-4.89736152969652
5236	-0.745452933204872	11.9082355272898	-2.04711375071222	0.0498948567085905	0.0934470079930408	-4.89790323596339
11081	0.386584711738647	4.99187278543383	2.04704343647208	0.0499022057606629	0.0934505396908406	-4.89803173922033
26533	0.761873420065938	5.73934055078531	2.04697860432935	0.0499089826853885	0.0934529993249665	-4.89815022073003
677821	-0.835030265615686	11.3021639802824	-2.04686709474122	0.0499206407184418	0.0934645971419601	-4.89835399930791
115708	0.915574125284744	7.63897574033083	2.04665298543304	0.0499430320189482	0.093496285726618	-4.89874525098802
5631	-0.777065929139462	6.88637240931335	-2.04619757633767	0.0499906876459284	0.0935752585011606	-4.89957733968146
6347	-0.843695664611068	7.28454213491109	-2.04593655572194	0.0500180198586011	0.0936161756955216	-4.90005419460786
337977	0.67637918650382	5.88625051764733	2.04527996809295	0.0500868313345944	0.0937347100632644	-4.90125350562886
10893	1.02820401211418	6.44527266434321	2.04510436707903	0.0501052487646214	0.0937589191684553	-4.9015742067854
8396	-0.760210260930368	8.65658888083718	-2.04463218341523	0.0501548020912607	0.0938413793230162	-4.90243645711205
57456	-0.810335858710213	8.16186715839163	-2.04441755013148	0.0501773410775994	0.0938732821975651	-4.90282834811309
9026	-0.565819956112878	6.25998743573468	-2.04419775564205	0.0502004313112871	0.093906209271606	-4.90322963109033
203547	0.638945183437687	7.7407144296462	2.0438699224342	0.0502348888354652	0.0939603907633277	-4.90382810284025
51164	-0.688030409448558	5.80167100432143	-2.04371885287035	0.0502507743071979	0.09397982664822	-4.90410386195666
11062	-0.508264588429244	5.59365134230615	-2.0435893382006	0.0502643967375729	0.0939950263688842	-4.90434026317534
55964	0.61367720665527	5.99891807290513	2.04331245132512	0.0502935307925424	0.0940392265201616	-4.90484562336315
285	0.536621561716482	7.9634920304868	2.04309517150931	0.0503164034193545	0.0940717106228066	-4.90524215606376
56062	1.46504454357902	6.59057602772713	2.04282086373094	0.0503452923741026	0.0941154345419699	-4.90574271925511
91664	0.626422605198689	8.63800347736978	2.04237338460698	0.0503924504172498	0.0941932973868493	-4.90655918230018
2193	-0.916805364135949	8.02801232741342	-2.04166920078048	0.0504667404503614	0.0943218526446058	-4.90784375521996
23420	-0.623758112091036	7.59728893820291	-2.04157726589662	0.0504764465283783	0.0943296862086651	-4.90801143862878
221294	-0.609677639602872	9.71838120516803	-2.0411185062616	0.0505249049498238	0.0944099299941813	-4.9088481032425
79414	0.549458141232652	10.3033824845876	2.04074968802608	0.0505638926782288	0.0944724614157405	-4.90952063548568
2690	0.901181862807325	13.2032134229049	2.04043258380251	0.0505974349349685	0.0945121518255364	-4.9100987960492
